Date,IVV,SPY
2022-06-09,381.7433776855469,380.9095764160156
2022-06-10,370.4807434082031,369.86480712890625
2022-06-13,356.2361755371094,355.8217468261719
2022-06-14,355.28662109375,354.7495422363281
2022-06-15,360.3481140136719,359.8069763183594
2022-06-16,348.5061950683594,347.8987731933594
2022-06-17,349.1424865722656,348.64874267578125
2022-06-21,358.0215759277344,357.4255065917969
2022-06-22,357.404296875,356.77752685546875
2022-06-23,360.98443603515625,360.2748107910156
2022-06-24,372.2565002441406,371.7293701171875
2022-06-27,370.9080810546875,370.3094787597656
2022-06-28,363.3395690917969,362.7430419921875
2022-06-29,363.08306884765625,362.4476013183594
2022-06-30,360.0537109375,359.5029602050781
2022-07-01,363.79534912109375,363.30523681640625
2022-07-05,364.5740051269531,363.9913635253906
2022-07-06,365.875,365.2207336425781
2022-07-07,371.29742431640625,370.69061279296875
2022-07-08,371.0030822753906,370.3857116699219
2022-07-11,366.7771911621094,366.1546630859375
2022-07-12,363.48199462890625,362.91455078125
2022-07-13,361.62066650390625,361.0086669921875
2022-07-14,360.7470397949219,360.13189697265625
2022-07-15,367.6318359375,367.0122375488281
2022-07-18,364.65948486328125,363.9818420410156
2022-07-19,374.459716796875,373.8163757324219
2022-07-20,376.7768249511719,376.1986999511719
2022-07-21,380.622802734375,380.0296630859375
2022-07-22,377.232666015625,376.503662109375
2022-07-25,377.6219787597656,376.96112060546875
2022-07-26,373.1397399902344,372.50128173828125
2022-07-27,382.7879333496094,382.1737365722656
2022-07-28,387.650146484375,386.9671936035156
2022-07-29,393.41436767578125,392.60870361328125
2022-08-01,392.15142822265625,391.446044921875
2022-08-02,389.6538391113281,388.8635559082031
2022-08-03,395.7315368652344,394.95294189453125
2022-08-04,395.3516540527344,394.6861267089844
2022-08-05,394.658447265625,394.01904296875
2022-08-08,394.3166198730469,393.5616149902344
2022-08-09,392.6642150878906,391.9988098144531
2022-08-10,400.8879699707031,400.2322692871094
2022-08-11,401.030517578125,400.2322692871094
2022-08-12,407.6304626464844,407.0078430175781
2022-08-15,409.4252624511719,408.6850280761719
2022-08-16,410.27996826171875,409.4855041503906
2022-08-17,407.1935729980469,406.5789794921875
2022-08-18,408.3901672363281,407.7607421875
2022-08-19,402.9867248535156,402.2812194824219
2022-08-22,394.53497314453125,393.9046936035156
2022-08-23,393.66131591796875,392.9517517089844
2022-08-24,394.8863525390625,394.20965576171875
2022-08-25,400.4512023925781,399.7749328613281
2022-08-26,386.7669982910156,386.242919921875
2022-08-29,384.4403381347656,383.68902587890625
2022-08-30,380.0340881347656,379.47686767578125
2022-08-31,377.1756896972656,376.58941650390625
2022-09-01,378.46722412109375,377.7710876464844
2022-09-02,374.4217224121094,373.7877502441406
2022-09-06,372.9308166503906,372.37744140625
2022-09-07,379.6827087402344,379.0671691894531
2022-09-08,382.07574462890625,381.5448913574219
2022-09-09,388.1724548339844,387.47222900390625
2022-09-12,392.3603515625,391.6366271972656
2022-09-13,375.2384033203125,374.6072998046875
2022-09-14,376.6723937988281,376.03668212890625
2022-09-15,372.32305908203125,371.7674865722656
2022-09-16,369.50262451171875,368.9313659667969
2022-09-19,372.38006591796875,371.7923889160156
2022-09-20,368.00213623046875,367.52471923828125
2022-09-21,361.72509765625,361.1137390136719
2022-09-22,358.66729736328125,358.0804443359375
2022-09-23,352.71307373046875,352.080810546875
2022-09-26,349.23480224609375,348.5977783203125
2022-09-27,348.3375549316406,347.70794677734375
2022-09-28,355.1051330566406,354.5495910644531
2022-09-29,347.8030090332031,347.1434020996094
2022-09-30,342.34307861328125,341.7752990722656
2022-10-03,351.4015808105469,350.7985534667969
2022-10-04,362.1591491699219,361.6686706542969
2022-10-05,361.3096008300781,360.8266296386719
2022-10-06,357.7397155761719,357.10443115234375
2022-10-07,347.76483154296875,347.1434020996094
2022-10-10,345.17803955078125,344.49285888671875
2022-10-11,342.8107604980469,342.31121826171875
2022-10-12,341.70355224609375,341.18206787109375
2022-10-13,350.8002014160156,350.1862487792969
2022-10-14,342.7630615234375,342.20587158203125
2022-10-17,351.58294677734375,350.9996032714844
2022-10-18,355.6109924316406,355.1236877441406
2022-10-19,353.2724609375,352.6070861816406
2022-10-20,350.2656555175781,349.650390625
2022-10-21,358.72283935546875,358.14739990234375
2022-10-24,363.13275146484375,362.5298767089844
2022-10-25,368.9649353027344,368.3189392089844
2022-10-26,366.1777038574219,365.5439453125
2022-10-27,364.2304992675781,363.59197998046875
2022-10-28,372.7735290527344,372.2420959472656
2022-10-31,370.1581115722656,369.5532531738281
2022-11-01,368.6882019042969,367.9361877441406
2022-11-02,359.2383117675781,358.7023620605469
2022-11-03,355.63018798828125,355.00885009765625
2022-11-04,360.6605224609375,360.11859130859375
2022-11-07,364.1827697753906,363.56329345703125
2022-11-08,366.15863037109375,365.5248718261719
2022-11-09,358.68463134765625,357.9942932128906
2022-11-10,378.328857421875,377.6675720214844
2022-11-11,381.97528076171875,381.32275390625
2022-11-14,378.76800537109375,378.07904052734375
2022-11-15,381.9848327636719,381.3036804199219
2022-11-16,379.1784362792969,378.3948059082031
2022-11-17,377.8994445800781,377.2370300292969
2022-11-18,379.69390869140625,378.9497375488281
2022-11-21,378.2430114746094,377.57183837890625
2022-11-22,383.45477294921875,382.65283203125
2022-11-23,385.7456970214844,385.064208984375
2022-11-25,385.71697998046875,384.97802734375
2022-11-28,379.60797119140625,378.83489990234375
2022-11-29,378.9588928222656,378.18426513671875
2022-11-30,390.7092590332031,390.0973205566406
2022-12-01,390.54693603515625,389.8102111816406
2022-12-02,390.126953125,389.3605041503906
2022-12-05,383.1015625,382.356201171875
2022-12-06,377.6225891113281,376.8446960449219
2022-12-07,376.8971862792969,376.20361328125
2022-12-08,379.856201171875,379.15069580078125
2022-12-09,377.04986572265625,376.318359375
2022-12-12,382.3379821777344,381.7438659667969
2022-12-13,385.3903503417969,384.633544921875
2022-12-14,383.08001708984375,382.17437744140625
2022-12-15,373.58929443359375,372.8258361816406
2022-12-16,369.02606201171875,368.4241943359375
2022-12-19,365.9583435058594,365.3000793457031
2022-12-20,366.380126953125,365.7999267578125
2022-12-21,371.8445129394531,371.26953125
2022-12-22,366.78277587890625,365.97296142578125
2022-12-23,368.6905822753906,368.078125
2022-12-27,367.2716064453125,366.6265869140625
2022-12-28,362.8139343261719,362.0702209472656
2022-12-29,369.09320068359375,368.5875549316406
2022-12-30,368.32623291015625,367.61669921875
2023-01-03,366.7156982421875,366.069091796875
2023-01-04,369.5725402832031,368.89520263671875
2023-01-05,365.3735656738281,364.684814453125
2023-01-06,373.7138977050781,373.0478820800781
2023-01-09,373.4550476074219,372.8363952636719
2023-01-10,376.1393127441406,375.4509582519531
2023-01-11,380.82708740234375,380.1996154785156
2023-01-12,382.31304931640625,381.5838928222656
2023-01-13,383.818115234375,383.064208984375
2023-01-17,383.10870361328125,382.3624572753906
2023-01-18,377.0692138671875,376.3257751464844
2023-01-19,374.38494873046875,373.58612060546875
2023-01-20,381.2585754394531,380.54571533203125
2023-01-23,385.78338623046875,385.1117248535156
2023-01-24,385.5245361328125,384.6983642578125
2023-01-25,385.5916748046875,384.8425598144531
2023-01-26,389.82891845703125,389.0721130371094
2023-01-27,390.7971496582031,389.96612548828125
2023-01-30,385.8313293457031,385.07330322265625
2023-01-31,391.4299011230469,390.7351379394531
2023-02-01,395.609619140625,394.8878173828125
2023-02-02,401.3520202636719,400.63616943359375
2023-02-03,397.22021484375,396.37774658203125
2023-02-06,394.77557373046875,393.9553527832031
2023-02-07,399.87567138671875,399.1076965332031
2023-02-08,395.5137939453125,394.7436218261719
2023-02-09,392.1585388183594,391.3215026855469
2023-02-10,393.01165771484375,392.2347412109375
2023-02-13,397.6324768066406,396.83917236328125
2023-02-14,397.4214782714844,396.6564636230469
2023-02-15,398.6869201660156,397.94464111328125
2023-02-16,393.3184814453125,392.46539306640625
2023-02-17,392.22564697265625,391.4848937988281
2023-02-21,384.4508361816406,383.6313781738281
2023-02-22,383.7989807128906,383.1026611328125
2023-02-23,385.8217468261719,385.1405944824219
2023-02-24,381.6515808105469,381.0263671875
2023-02-27,382.984130859375,382.3240051269531
2023-02-28,381.5173645019531,380.9110412597656
2023-03-01,380.1560363769531,379.4498596191406
2023-03-02,383.1470947265625,382.40093994140625
2023-03-03,389.2920837402344,388.5338439941406
2023-03-06,389.73309326171875,388.8029479980469
2023-03-07,383.58807373046875,382.8431701660156
2023-03-08,384.2591247558594,383.4679870605469
2023-03-09,377.1458435058594,376.3930358886719
2023-03-10,371.8445129394531,370.9619445800781
2023-03-13,371.06793212890625,370.4331970214844
2023-03-14,377.308837890625,376.5565185546875
2023-03-15,374.9889831542969,374.201416015625
2023-03-16,381.440673828125,380.76678466796875
2023-03-17,376.91583251953125,376.3146667480469
2023-03-20,380.654541015625,379.9331359863281
2023-03-21,385.60125732421875,384.9218444824219
2023-03-22,379.139892578125,378.36029052734375
2023-03-23,380.1005859375,379.38311767578125
2023-03-24,382.61328125,381.8726501464844
2023-03-27,383.2774963378906,382.5867004394531
2023-03-28,382.5650939941406,381.7278747558594
2023-03-29,388.10040283203125,387.2762756347656
2023-03-30,390.2568359375,389.54388427734375
2023-03-31,395.7343444824219,395.03436279296875
2023-04-03,397.1399230957031,396.5396423339844
2023-04-04,395.108642578125,394.339599609375
2023-04-05,394.17486572265625,393.3070983886719
2023-04-06,395.6670227050781,394.8413391113281
2023-04-10,396.1194763183594,395.2466125488281
2023-04-11,396.1098327636719,395.3527526855469
2023-04-12,394.6273498535156,393.74127197265625
2023-04-13,399.76800537109375,398.9713134765625
2023-04-14,398.7860412597656,397.9966735839844
2023-04-17,400.2589111328125,399.4247741699219
2023-04-18,400.4899597167969,399.6853332519531
2023-04-19,400.4610900878906,399.61773681640625
2023-04-20,398.21807861328125,397.4370422363281
2023-04-21,398.43951416015625,397.74578857421875
2023-04-24,398.9400939941406,398.1607360839844
2023-04-25,392.6056823730469,391.8404541015625
2023-04-26,391.0077209472656,390.1806945800781
2023-04-27,398.76678466796875,397.9484558105469
2023-04-28,402.0687561035156,401.34503173828125
2023-05-01,401.7799072265625,400.9397277832031
2023-05-02,397.2842712402344,396.4335021972656
2023-05-03,394.4251708984375,393.7123718261719
2023-05-04,391.67193603515625,390.9237060546875
2023-05-05,398.8341064453125,398.1607360839844
2023-05-08,399.04595947265625,398.266845703125
2023-05-09,397.41900634765625,396.52032470703125
2023-05-10,399.0941162109375,398.3730163574219
2023-05-11,398.49725341796875,397.67822265625
2023-05-12,397.9774475097656,397.1571960449219
2023-05-15,399.2962951660156,398.52740478515625
2023-05-16,396.6297302246094,395.8641662597656
2023-05-17,401.44305419921875,400.6695861816406
2023-05-18,405.332275390625,404.529296875
2023-05-19,404.74493408203125,403.940673828125
2023-05-22,404.8605041503906,404.104736328125
2023-05-23,400.4322204589844,399.5694885253906
2023-05-24,397.4286804199219,396.6746826171875
2023-05-25,400.932861328125,400.1098327636719
2023-05-26,406.1985778808594,405.2915344238281
2023-05-30,406.275634765625,405.4459533691406
2023-05-31,403.7726745605469,403.1976623535156
2023-06-01,407.93145751953125,407.0284729003906
2023-06-02,413.7459716796875,412.91461181640625
2023-06-05,413.0335693359375,412.1233215332031
2023-06-06,413.9095458984375,413.0207214355469
2023-06-07,412.5469970703125,411.59259033203125
2023-06-08,414.9322204589844,414.0821228027344
2023-06-09,415.76275634765625,414.82513427734375
2023-06-12,419.5385437011719,418.5884094238281
2023-06-13,422.2810363769531,421.34808349609375
2023-06-14,422.7735290527344,421.8498840332031
2023-06-15,427.99786376953125,427.0797424316406
2023-06-16,426.47210693359375,425.6250305175781
2023-06-20,424.45379638671875,423.4168701171875
2023-06-21,422.2134704589844,421.24737548828125
2023-06-22,423.7392272949219,422.7679748535156
2023-06-23,420.5138244628906,419.57177734375
2023-06-26,418.7370300292969,417.8575439453125
2023-06-27,423.37225341796875,422.4386291503906
2023-06-28,423.5074157714844,422.6517639160156
2023-06-29,425.1974182128906,424.317626953125
2023-06-30,430.41204833984375,429.3247985839844
2023-07-03,431.03009033203125,429.81878662109375
2023-07-05,430.2865295410156,429.1795959472656
2023-07-06,426.76177978515625,425.81878662109375
2023-07-07,425.6706237792969,424.74371337890625
2023-07-10,426.8003845214844,425.81878662109375
2023-07-11,429.66845703125,428.5306396484375
2023-07-12,432.8938293457031,431.9785461425781
2023-07-13,436.582763671875,435.4071044921875
2023-07-14,436.148193359375,435.1358947753906
2023-07-17,437.7704772949219,436.6468505859375
2023-07-18,440.9476318359375,439.891357421875
2023-07-19,441.7587585449219,440.8695373535156
2023-07-20,439.006591796875,437.94464111328125
2023-07-21,438.9969482421875,437.94464111328125
2023-07-24,440.93792724609375,439.9010925292969
2023-07-25,442.1257019042969,441.1019592285156
2023-07-26,442.1643371582031,441.1698303222656
2023-07-27,439.30596923828125,438.244873046875
2023-07-28,443.45831298828125,442.5354309082031
2023-07-31,444.3854064941406,443.3780517578125
2023-08-01,443.1493225097656,442.10931396484375
2023-08-02,436.9593200683594,435.95916748046875
2023-08-03,435.7039489746094,434.7098083496094
2023-08-04,433.676025390625,432.7436218261719
2023-08-07,437.5097961425781,436.5208740234375
2023-08-08,435.67498779296875,434.6226501464844
2023-08-09,432.72967529296875,431.7171325683594
2023-08-10,432.92279052734375,431.87200927734375
2023-08-11,432.6620788574219,431.6202087402344
2023-08-14,434.9796447753906,434.0027770996094
2023-08-15,430.0547790527344,428.94708251953125
2023-08-16,426.8390197753906,425.79937744140625
2023-08-17,423.5557556152344,422.554931640625
2023-08-18,423.63299560546875,422.75830078125
2023-08-21,426.4913635253906,425.50885009765625
2023-08-22,425.274658203125,424.3563232421875
2023-08-23,429.96783447265625,429.0826721191406
2023-08-24,424.193115234375,423.1360168457031
2023-08-25,427.225341796875,426.1190185546875
2023-08-28,429.80364990234375,428.8212585449219
2023-08-29,436.0130310058594,435.0196838378906
2023-08-30,437.92498779296875,436.8114929199219
2023-08-31,437.1524353027344,436.1722717285156
2023-09-01,438.07952880859375,436.9858703613281
2023-09-05,436.19647216796875,435.09716796875
2023-09-06,433.16424560546875,432.17230224609375
2023-09-07,431.9668273925781,430.8454284667969
2023-09-08,432.4979553222656,431.4942626953125
2023-09-11,435.4239501953125,434.3320617675781
2023-09-12,433.0676574707031,431.9494934082031
2023-09-13,433.4732666015625,432.45318603515625
2023-09-14,437.34564208984375,436.18194580078125
2023-09-15,431.7060546875,430.9266357421875
2023-09-18,432.4496765136719,431.1794128417969
2023-09-19,431.4839782714844,430.2851867675781
2023-09-20,427.3992004394531,426.3294372558594
2023-09-21,420.3979797363281,419.28289794921875
2023-09-22,419.39361572265625,418.3401184082031
2023-09-25,421.1319274902344,420.0993347167969
2023-09-26,414.9688720703125,413.9275207519531
2023-09-27,415.0755920410156,414.0927429199219
2023-09-28,417.50079345703125,416.4934387207031
2023-09-29,416.5889587402344,415.482666015625
2023-10-02,416.4434509277344,415.3174133300781
2023-10-03,410.89447021484375,409.7579650878906
2023-10-04,413.80474853515625,412.7417907714844
2023-10-05,413.6106872558594,412.5862731933594
2023-10-06,418.47088623046875,417.4848327636719
2023-10-09,421.2259826660156,420.1576232910156
2023-10-10,423.4281311035156,422.3445129394531
2023-10-11,425.2228088378906,424.0744934082031
2023-10-12,422.6714782714844,421.4891662597656
2023-10-13,420.44989013671875,419.38983154296875
2023-10-16,424.8250427246094,423.8023986816406
2023-10-17,424.95111083984375,423.7829284667969
2023-10-18,419.3828430175781,418.1360168457031
2023-10-19,415.58001708984375,414.46209716796875
2023-10-20,410.4676513671875,409.3691711425781
2023-10-23,409.7497253417969,408.6596374511719
2023-10-24,412.8346252441406,411.7406921386719
2023-10-25,406.9656066894531,405.8313293457031
2023-10-26,402.056884765625,400.9715881347656
2023-10-27,400.2137145996094,399.1541442871094
2023-10-30,404.9671630859375,403.9263000488281
2023-10-31,407.3826904296875,406.4631042480469
2023-11-01,411.8354797363281,410.79791259765625
2023-11-02,419.7708435058594,418.67059326171875
2023-11-03,423.5348205566406,422.4902648925781
2023-11-06,424.5534362792969,423.46221923828125
2023-11-07,425.6787414550781,424.6674499511719
2023-11-08,426.0279846191406,424.9783935546875
2023-11-09,422.8170166015625,421.6641540527344
2023-11-10,429.4330139160156,428.244140625
2023-11-13,428.938232421875,427.8359375
2023-11-14,437.3489685058594,436.13629150390625
2023-11-15,438.2318115234375,437.0596008300781
2023-11-16,438.7750244140625,437.5941467285156
2023-11-17,439.24066162109375,438.1383972167969
2023-11-20,442.7718811035156,441.5110778808594
2023-11-21,441.7532958984375,440.54876708984375
2023-11-22,443.4315185546875,442.24969482421875
2023-11-24,443.7613525390625,442.5218505859375
2023-11-27,442.936767578125,441.7248840332031
2023-11-28,443.31512451171875,442.1622314453125
2023-11-29,443.1114501953125,441.8511962890625
2023-11-30,444.7120666503906,443.5909423828125
2023-12-01,447.34100341796875,446.2152099609375
2023-12-04,445.1291809082031,443.8728332519531
2023-12-05,445.03216552734375,443.78533935546875
2023-12-06,443.18902587890625,441.99700927734375
2023-12-07,446.593994140625,445.3695983886719
2023-12-08,448.5245056152344,447.2843322753906
2023-12-11,450.2707214355469,449.0240783691406
2023-12-12,452.5019836425781,451.07489013671875
2023-12-13,458.70086669921875,457.2952575683594
2023-12-14,460.1365966796875,458.762939453125
2023-12-15,459.3605041503906,458.0075378417969
2023-12-18,461.9118957519531,460.5838623046875
2023-12-19,464.57965087890625,463.3846130371094
2023-12-20,457.9222717285156,456.9633483886719
2023-12-21,462.5682678222656,461.2962646484375
2023-12-22,463.4546813964844,462.2233581542969
2023-12-26,465.4513854980469,464.1750793457031
2023-12-27,466.33770751953125,465.0143127441406
2023-12-28,466.5520324707031,465.1899719238281
2023-12-29,465.2176513671875,463.8432922363281
2024-01-02,462.548828125,461.2474670410156
2024-01-03,458.7696228027344,457.4805603027344
2024-01-04,457.3573303222656,456.0069885253906
2024-01-05,457.90277099609375,456.6316223144531
2024-01-08,464.20465087890625,463.1504211425781
2024-01-09,463.7663879394531,462.44775390625
2024-01-10,466.3669128417969,465.0631103515625
2024-01-11,466.1136779785156,464.8582458496094
2024-01-12,466.5130615234375,465.1802062988281
2024-01-16,464.89617919921875,463.47247314453125
2024-01-17,462.28582763671875,460.8961486816406
2024-01-18,466.2500915527344,464.9947814941406
2024-01-19,472.0844421386719,470.7914733886719
2024-01-22,473.107177734375,471.7868957519531
2024-01-23,474.5778503417969,473.16290283203125
2024-01-24,474.93817138671875,473.6801452636719
2024-01-25,477.5875549316406,476.2564392089844
2024-01-26,477.0908203125,475.6513977050781
2024-01-29,480.8407897949219,479.4182434082031
2024-01-30,480.48040771484375,479.0473937988281
2024-01-31,472.5909423828125,471.2306823730469
2024-02-01,478.8635559082031,477.398193359375
2024-02-02,483.8017883300781,482.4239501953125
2024-02-05,482.1849365234375,480.6673889160156
2024-02-06,483.4901123046875,482.06292724609375
2024-02-07,487.4154052734375,486.0835266113281
2024-02-08,487.73681640625,486.2981872558594
2024-02-09,490.5614318847656,489.1087341308594
2024-02-12,490.2984924316406,488.8940124511719
2024-02-13,483.7140808105469,482.1604309082031
2024-02-14,488.02899169921875,486.54217529296875
2024-02-15,491.2432556152344,489.899169921875
2024-02-16,488.9056701660156,487.45947265625
2024-02-20,486.1880798339844,484.77581787109375
2024-02-21,486.62640380859375,485.2149353027344
2024-02-22,496.79510498046875,495.2567443847656
2024-02-23,497.07757568359375,495.5982360839844
2024-02-26,495.20751953125,493.78314208984375
2024-02-27,496.0840759277344,494.7004699707031
2024-02-28,495.4606628417969,494.0466003417969
2024-02-29,497.1847229003906,495.8227233886719
2024-03-01,501.9963073730469,500.47760009765625
2024-03-04,501.4022216796875,499.94091796875
2024-03-05,496.3373718261719,494.9444580078125
2024-03-06,499.025634765625,497.452392578125
2024-03-07,503.98333740234375,502.390380859375
2024-03-08,500.92486572265625,499.3749694824219
2024-03-11,500.6813659667969,498.9455261230469
2024-03-12,505.90216064453125,504.3128967285156
2024-03-13,505.09375,503.52227783203125
2024-03-14,503.99310302734375,502.5269775390625
2024-03-15,499.8924865722656,499.07635498046875
2024-03-18,503.41839599609375,502.04241943359375
2024-03-19,506.33074951171875,504.8323669433594
2024-03-20,511.0351257324219,509.5016784667969
2024-03-21,512.61328125,511.1854553222656
2024-03-22,511.92926025390625,510.21636962890625
2024-03-25,510.3267517089844,508.8067321777344
2024-03-26,509.25189208984375,507.86688232421875
2024-03-27,513.6880493164062,512.1349487304688
2024-03-28,513.69775390625,512.0371704101562
2024-04-01,512.8673095703125,511.1462707519531
2024-04-02,509.5157470703125,507.8963317871094
2024-04-03,510.0824890136719,508.45428466796875
2024-04-04,503.80938720703125,502.2480163574219
2024-04-05,509.0662841796875,507.4949645996094
2024-04-08,509.20306396484375,507.7788391113281
2024-04-09,509.83819580078125,508.36614990234375
2024-04-10,504.8940124511719,503.2758483886719
2024-04-11,508.67547607421875,507.0740051269531
2024-04-12,501.56207275390625,500.0748291015625
2024-04-15,495.34765625,493.8098449707031
2024-04-16,494.3998107910156,492.90924072265625
2024-04-17,491.52716064453125,489.9920959472656
2024-04-18,490.3936767578125,488.9837646484375
2024-04-19,486.1431884765625,484.71575927734375
2024-04-22,490.6281433105469,489.1795959472656
2024-04-23,496.5397033691406,494.9845275878906
2024-04-24,496.3442687988281,494.7496032714844
2024-04-25,494.24346923828125,492.87005615234375
2024-04-26,499.0801086425781,497.53948974609375
2024-04-29,500.8585205078125,499.3014831542969
2024-04-30,492.89501953125,491.39190673828125
2024-05-01,491.3512268066406,489.7962951660156
2024-05-02,495.845947265625,494.3775939941406
2024-05-03,502.0799560546875,500.5055847167969
2024-05-06,507.30755615234375,505.6741638183594
2024-05-07,507.9621276855469,506.232177734375
2024-05-08,507.91326904296875,506.2810974121094
2024-05-09,510.6980895996094,509.1981506347656
2024-05-10,511.41143798828125,509.8541259765625
2024-05-13,511.5872802734375,509.92266845703125
2024-05-14,513.9224853515625,512.2622680664062
2024-05-15,520.2933349609375,518.6055908203125
2024-05-16,519.0718994140625,517.5386352539062
2024-05-17,519.9513549804688,518.282470703125
2024-05-20,520.5570678710938,518.879638671875
2024-05-21,521.827392578125,520.1522216796875
2024-05-22,520.3421020507812,518.6544799804688
2024-05-23,516.541259765625,514.8660888671875
2024-05-24,519.970947265625,518.2727661132812
2024-05-28,520.3715209960938,518.6348876953125
2024-05-29,516.6486206054688,515.003173828125
2024-05-30,513.297119140625,511.5868225097656
2024-05-31,517.8310546875,516.2463989257812
2024-06-03,518.1535034179688,516.6672973632812
2024-06-04,518.91552734375,517.2448120117188
2024-06-05,525.1300659179688,523.3923950195312
2024-06-06,525.1104736328125,523.382568359375
2024-06-07,524.4459838867188,522.746337890625
2024-06-10,526.009521484375,524.3614501953125
2024-06-11,527.3138427734375,525.6243286132812
2024-06-12,531.7045288085938,529.9412841796875
2024-06-13,532.8217163085938,531.0083618164062
2024-06-14,533.0079345703125,531.3313598632812
2024-06-17,537.3690795898438,535.5601196289062
2024-06-18,538.6726684570312,536.9208984375
2024-06-20,537.006591796875,535.4622802734375
2024-06-21,536.0951538085938,534.7445068359375
2024-06-24,534.7229614257812,533.0061645507812
2024-06-25,536.751708984375,535.0587158203125
2024-06-26,537.5750122070312,535.7264404296875
2024-06-27,538.3590087890625,536.5711059570312
2024-06-28,536.3106689453125,534.4596557617188
2024-07-01,537.4671020507812,535.5595092773438
2024-07-02,540.897216796875,539.1637573242188
2024-07-03,543.26904296875,541.5698852539062
2024-07-05,546.6306762695312,544.6927490234375
2024-07-08,547.2675170898438,545.3212890625
2024-07-09,547.7771606445312,545.8516235351562
2024-07-10,552.9910888671875,551.2529907226562
2024-07-11,548.2967529296875,546.499755859375
2024-07-12,551.80517578125,549.9468383789062
2024-07-15,553.3438720703125,551.459228515625
2024-07-16,556.6270141601562,554.7294311523438
2024-07-17,548.8552856445312,546.9515380859375
2024-07-18,544.5136108398438,542.748291015625
2024-07-19,540.9658813476562,539.1441040039062
2024-07-22,546.5816040039062,544.70263671875
2024-07-23,545.670166015625,543.8482055664062
2024-07-24,533.3510131835938,531.5232543945312
2024-07-25,530.5382690429688,528.7538452148438
2024-07-26,536.4674682617188,534.6757202148438
2024-07-29,536.8399047851562,534.9899291992188
2024-07-30,533.9487915039062,532.279541015625
2024-07-31,542.2792358398438,540.9314575195312
2024-08-01,535.1542358398438,533.2713012695312
2024-08-02,525.0794067382812,523.3427124023438
2024-08-05,509.8004150390625,508.1010437011719
2024-08-06,514.641845703125,512.7855224609375
2024-08-07,511.084228515625,509.3580017089844
2024-08-08,522.9232177734375,521.133056640625
2024-08-09,525.15771484375,523.4310302734375
2024-08-12,525.4124755859375,523.7061157226562
2024-08-13,534.1546630859375,532.3187866210938
2024-08-14,535.8990478515625,533.9981079101562
2024-08-15,545.072265625,543.15087890625
2024-08-16,546.3071899414062,544.3685913085938
2024-08-19,551.3837890625,549.5736694335938
2024-08-20,550.5606079101562,548.679931640625
2024-08-21,552.7069091796875,550.5654907226562
2024-08-22,548.0320434570312,546.244384765625
2024-08-23,553.9514770507812,552.04833984375
2024-08-26,552.383544921875,550.732421875
2024-08-27,553.3928833007812,551.4886474609375
2024-08-28,550.15869140625,548.287109375
2024-08-29,550.2468872070312,548.336181640625
2024-08-30,555.441162109375,553.5706176757812
2024-09-03,544.1804809570312,542.1787109375
2024-09-04,543.0435180664062,541.0689697265625
2024-09-05,541.5343627929688,539.7529296875
2024-09-06,532.5277099609375,530.6689453125
2024-09-09,538.505859375,536.6102905273438
2024-09-10,540.4954223632812,538.9476928710938
2024-09-11,546.3267822265625,544.4766845703125
2024-09-12,550.9525756835938,549.06298828125
2024-09-13,553.7750854492188,551.9306030273438
2024-09-16,554.6964111328125,552.7456665039062
2024-09-17,554.902099609375,552.9716186523438
2024-09-18,553.2459106445312,551.33154296875
2024-09-19,562.7327880859375,560.7396850585938
2024-09-20,561.5567016601562,559.7704467773438
2024-09-23,563.1149291992188,561.169189453125
2024-09-24,564.7516479492188,562.77490234375
2024-09-25,563.4185791015625,561.53369140625
2024-09-26,565.8289184570312,563.760009765625
2024-09-27,564.8057861328125,562.9422607421875
2024-09-30,567.5113525390625,565.1981201171875
2024-10-01,562.1492919921875,560.1348266601562
2024-10-02,562.3755493164062,560.3712768554688
2024-10-03,561.3031616210938,559.3468627929688
2024-10-04,566.3995971679688,564.4297485351562
2024-10-07,561.3228149414062,559.3271484375
2024-10-08,566.6455688476562,564.616943359375
2024-10-09,570.4923706054688,568.5277099609375
2024-10-10,569.4889526367188,567.5328369140625
2024-10-11,572.9521484375,570.9313354492188
2024-10-14,577.6746826171875,575.6005859375
2024-10-15,573.08984375,571.1282958984375
2024-10-16,575.6380615234375,573.6107788085938
2024-10-17,575.8053588867188,573.659912109375
2024-10-18,577.9796752929688,575.8665771484375
2024-10-21,577.123779296875,574.9208374023438
2024-10-22,576.6710815429688,574.6155395507812
2024-10-23,571.4172973632812,569.3650512695312
2024-10-24,572.6372680664062,570.596435546875
2024-10-25,572.5093994140625,570.3994140625
2024-10-28,574.231201171875,572.1627197265625
2024-10-29,575.1166381835938,573.088623046875
2024-10-30,573.2669067382812,571.3549194335938
2024-10-31,562.0213623046875,560.1546020507812
2024-11-01,564.46142578125,562.5187377929688
2024-11-04,563.3299560546875,561.3070678710938
2024-11-05,570.13818359375,568.0942993164062
2024-11-06,584.2960815429688,582.2203979492188
2024-11-07,588.8513793945312,586.7221069335938
2024-11-08,591.4290161132812,589.263671875
2024-11-11,591.8816528320312,589.8250122070312
2024-11-12,590.0712890625,587.9928588867188
2024-11-13,590.5140991210938,588.2785034179688
2024-11-14,586.6080932617188,584.4959106445312
2024-11-15,579.1602172851562,577.00927734375
2024-11-18,581.5707397460938,579.3734741210938
2024-11-19,583.5974731445312,581.4913330078125
2024-11-20,583.8632202148438,581.6882934570312
