Date,KO,PEP
2023-05-11,58.7982292175293,178.1220245361328
2023-05-12,59.02841567993164,178.8332977294922
2023-05-15,58.871883392333984,177.14634704589844
2023-05-16,58.208946228027344,176.38038635253906
2023-05-17,58.144500732421875,175.1311492919922
2023-05-18,57.82223892211914,174.67523193359375
2023-05-19,57.8498649597168,174.9305419921875
2023-05-22,56.634498596191406,170.18890380859375
2023-05-23,56.5332145690918,169.66912841796875
2023-05-24,56.0544319152832,168.5931396484375
2023-05-25,55.62168502807617,167.59921264648438
2023-05-26,55.48356246948242,167.39862060546875
2023-05-30,55.04161834716797,165.6022491455078
2023-05-31,54.93112564086914,166.2770233154297
2023-06-01,55.24418640136719,167.29165649414062
2023-06-02,56.312232971191406,169.00872802734375
2023-06-05,55.934730529785156,169.1281280517578
2023-06-06,55.52960968017578,166.7131805419922
2023-06-07,55.44673538208008,165.38174438476562
2023-06-08,55.5848503112793,167.20901489257812
2023-06-09,55.67692947387695,167.43858337402344
2023-06-12,55.437538146972656,167.025390625
2023-06-13,55.65850830078125,166.69480895996094
2023-06-14,56.036014556884766,168.19151306152344
2023-06-15,56.80604553222656,170.52381896972656
2023-06-16,57.21425247192383,170.8268280029297
2023-06-20,56.8338737487793,170.15652465820312
2023-06-21,56.991600036621094,170.26670837402344
2023-06-22,57.38125228881836,172.0297088623047
2023-06-23,56.77821731567383,170.85438537597656
2023-06-26,56.79676818847656,169.77085876464844
2023-06-27,56.67616271972656,170.99212646484375
2023-06-28,56.14734649658203,168.67816162109375
2023-06-29,55.683467864990234,168.84349060058594
2023-06-30,55.8690185546875,170.07388305664062
2023-07-03,56.20301055908203,170.42283630371094
2023-07-05,56.6204948425293,171.32269287109375
2023-07-06,56.18445587158203,171.34104919433594
2023-07-07,55.44225311279297,168.10885620117188
2023-07-10,55.0247688293457,169.22911071777344
2023-07-11,55.219600677490234,168.93528747558594
2023-07-12,55.5164794921875,168.19151306152344
2023-07-13,55.989627838134766,172.1949920654297
2023-07-14,56.4998893737793,172.8194122314453
2023-07-17,56.4163932800293,170.4503631591797
2023-07-18,56.193729400634766,169.36685180664062
2023-07-19,57.18642044067383,171.0288543701172
2023-07-20,57.88223648071289,173.82025146484375
2023-07-21,57.92862319946289,174.6099395751953
2023-07-24,57.947181701660156,175.30776977539062
2023-07-25,57.75235366821289,175.71180725097656
2023-07-26,58.49454879760742,175.93214416503906
2023-07-27,57.92862319946289,173.1132049560547
2023-07-28,57.965736389160156,174.74765014648438
2023-07-31,57.45547103881836,172.1306915283203
2023-08-01,57.307029724121094,171.54306030273438
2023-08-02,57.48330307006836,172.9112091064453
2023-08-03,57.18642044067383,171.81851196289062
2023-08-04,56.32361602783203,169.50460815429688
2023-08-07,56.76892852783203,171.60733032226562
2023-08-08,56.518436431884766,169.357666015625
2023-08-09,56.64833068847656,168.93528747558594
2023-08-10,56.518436431884766,168.72409057617188
2023-08-11,56.75037384033203,168.9904022216797
2023-08-14,56.48133850097656,168.60470581054688
2023-08-15,56.100955963134766,166.52035522460938
2023-08-16,56.11023712158203,166.39181518554688
2023-08-17,56.230838775634766,163.85748291015625
2023-08-18,56.54627990722656,163.60955810546875
2023-08-21,56.0638427734375,162.5719757080078
2023-08-22,55.720584869384766,161.33238220214844
2023-08-23,55.915401458740234,163.5544891357422
2023-08-24,55.7669677734375,162.6913299560547
2023-08-25,56.02674102783203,164.7481689453125
2023-08-28,56.18445587158203,165.51028442382812
2023-08-29,56.128787994384766,166.13470458984375
2023-08-30,56.100955963134766,166.27243041992188
2023-08-31,55.507198333740234,164.5201416015625
2023-09-01,55.0247688293457,162.115966796875
2023-09-05,54.57017135620117,161.04330444335938
2023-09-06,54.533058166503906,161.57040405273438
2023-09-07,54.11557388305664,163.1146240234375
2023-09-08,54.11557388305664,162.99441528320312
2023-09-11,54.625831604003906,165.4540557861328
2023-09-12,54.087745666503906,164.84378051757812
2023-09-13,54.21763229370117,166.1475830078125
2023-09-14,54.66647720336914,167.5808563232422
2023-09-15,54.18022537231445,166.29554748535156
2023-09-18,54.5168571472168,165.87017822265625
2023-09-19,54.40465545654297,164.8900146484375
2023-09-20,54.64778137207031,164.9455108642578
2023-09-21,53.80618667602539,162.17144775390625
2023-09-22,53.862281799316406,162.06973266601562
2023-09-25,53.30121994018555,161.20053100585938
2023-09-26,52.861717224121094,159.52684020996094
2023-09-27,52.31935501098633,156.7990264892578
2023-09-28,52.188446044921875,156.73426818847656
2023-09-29,52.347412109375,156.67881774902344
2023-10-02,51.87985610961914,156.42913818359375
2023-10-03,51.318790435791016,155.06983947753906
2023-10-04,51.46841049194336,156.188720703125
2023-10-05,48.98101806640625,148.04225158691406
2023-10-06,49.69169616699219,148.21792602539062
2023-10-09,49.44857406616211,149.20733642578125
2023-10-10,50.52394485473633,152.0183868408203
2023-10-11,50.224708557128906,150.3724365234375
2023-10-12,49.38311767578125,146.17437744140625
2023-10-13,49.45792770385742,147.94976806640625
2023-10-16,49.96288299560547,148.9484405517578
2023-10-17,50.56135177612305,148.29193115234375
2023-10-18,50.54265594482422,149.8268585205078
2023-10-19,50.823184967041016,148.46759033203125
2023-10-20,51.02890396118164,147.94976806640625
2023-10-23,50.57070541381836,148.02374267578125
2023-10-24,52.02947235107422,149.97482299804688
2023-10-25,52.47832107543945,150.1227569580078
2023-10-26,52.16038513183594,149.2535858154297
2023-10-27,51.655433654785156,147.59837341308594
2023-10-30,52.50637435913086,150.05804443359375
2023-10-31,52.82431411743164,150.98275756835938
2023-11-01,52.777557373046875,152.4530029296875
2023-11-02,53.385379791259766,154.26536560058594
2023-11-03,53.0580940246582,154.2283935546875
2023-11-06,53.273170471191406,154.14515686035156
2023-11-07,53.469539642333984,154.58901977539062
2023-11-08,53.385379791259766,154.78321838378906
2023-11-09,52.9832763671875,153.64585876464844
2023-11-10,53.03939437866211,154.34861755371094
2023-11-13,53.23576354980469,155.13458251953125
2023-11-14,53.39473342895508,155.44895935058594
2023-11-15,53.497596740722656,154.65374755859375
2023-11-16,53.44148635864258,155.07911682128906
2023-11-17,53.54434585571289,154.2006378173828
2023-11-20,53.67526626586914,153.9787139892578
2023-11-21,54.26438522338867,155.16232299804688
2023-11-22,54.62907409667969,156.4753875732422
2023-11-24,54.76933670043945,156.61407470703125
2023-11-27,54.66647720336914,155.64317321777344
2023-11-28,54.77870178222656,156.14248657226562
2023-11-29,54.45140838623047,154.57054138183594
2023-11-30,55.08292007446289,156.80203247070312
2023-12-01,55.271427154541016,157.17474365234375
2023-12-04,55.205448150634766,157.59400939941406
2023-12-05,55.2902717590332,156.47592163085938
2023-12-06,55.23372268676758,156.0752716064453
2023-12-07,55.36568069458008,156.02870178222656
2023-12-08,55.2431526184082,154.37020874023438
2023-12-11,55.64845275878906,156.36415100097656
2023-12-12,56.00661849975586,156.96971130371094
2023-12-13,56.48731994628906,160.26808166503906
2023-12-14,55.64845275878906,156.76475524902344
2023-12-15,55.23372268676758,155.60011291503906
2023-12-18,55.629600524902344,157.37973022460938
2023-12-19,55.45051574707031,156.4852294921875
2023-12-20,54.300601959228516,154.3795166015625
2023-12-21,54.658775329589844,155.57211303710938
2023-12-22,54.969810485839844,156.23365783691406
2023-12-26,55.19602966308594,157.33311462402344
2023-12-27,55.337406158447266,157.8362274169922
2023-12-28,55.3751106262207,157.8269500732422
2023-12-29,55.544769287109375,158.24620056152344
2024-01-02,56.383644104003906,161.10665893554688
2024-01-03,56.515602111816406,161.14390563964844
2024-01-04,56.32708740234375,159.7649688720703
2024-01-05,56.24225997924805,157.40765380859375
2024-01-08,56.656986236572266,157.56605529785156
2024-01-09,56.55329895019531,155.7584686279297
2024-01-10,56.74181365966797,155.5255584716797
2024-01-11,56.37421798706055,154.7894744873047
2024-01-12,56.920902252197266,155.85165405273438
2024-01-16,56.543880462646484,154.82675170898438
2024-01-17,56.543880462646484,155.07830810546875
2024-01-18,56.70410919189453,155.7584686279297
2024-01-19,56.393070220947266,154.46336364746094
2024-01-22,56.14800262451172,153.839111328125
2024-01-23,56.411922454833984,156.19639587402344
